team,week,year,pass_completion_percentage_allowed,defensive_sack_rate,interception_rate,defensive_passer_rating,opponents_passing_play_success_rate,pass_completion_percentage_allowed_relative_rank,defensive_sack_rate_relative_rank,interception_rate_relative_rank,defensive_passer_rating_relative_rank,opponents_passing_play_success_rate_relative_rank,pass_completion_percentage_allowed_competitive_rank,defensive_sack_rate_competitive_rank,interception_rate_competitive_rank,defensive_passer_rating_competitive_rank,opponents_passing_play_success_rate_competitive_rank,relative_score,competitive_score,defense_total_score,defense_total_rank
Western Kentucky,10,2022,0.59375,0.13513513513513514,0.0,336.328125,0.90625,5.0,2.0,12.0,7.0,8.0,51.0,25.0,118.0,68.0,48.0,77.1990168598916,73.12043473886257,60.965473538698944,231.0
Western Michigan,10,2022,0.7419354838709677,0.08823529411764706,0.0,394.6236559139784,0.8387096774193549,10.0,3.0,12.0,3.0,6.0,107.0,42.0,118.0,31.0,62.0,72.591760099671,70.6230462104612,52.78311313466847,726.0
West Virginia,10,2022,0.6571428571428571,0.07894736842105263,0.0,372.7380952380952,0.7142857142857143,9.0,4.0,12.0,8.0,10.0,74.0,47.0,118.0,51.0,96.0,72.46561466951292,70.6798878789908,52.89955651413442,716.0
Wisconsin,10,2022,0.42857142857142855,0.19230769230769232,0.0,241.26984126984124,0.7619047619047619,2.0,2.0,11.0,10.0,7.0,11.0,3.0,118.0,108.0,82.0,76.5391904396514,74.90629842611516,65.62192875440277,100.0
Air Force,11,2022,0.45,0.2,0.0,249.79166666666666,0.75,2.0,2.0,11.0,10.0,8.0,11.0,7.0,126.0,116.0,77.0,77.89980542159459,72.61298701298702,59.79743096969145,277.0
Alabama,11,2022,0.5625,0.08571428571428572,0.0,319.2708333333333,0.9375,8.0,5.0,12.0,5.0,5.0,47.0,45.0,126.0,83.0,44.0,75.70001637724387,69.5929891911024,50.92141376566528,895.0
Appalachian State,11,2022,0.6296296296296297,0.03571428571428571,0.0,373.4567901234568,0.7407407407407407,7.0,10.0,12.0,5.0,10.0,85.0,81.0,126.0,40.0,79.0,70.92222003451681,68.22223351615386,45.750867365733,1388.0
Arizona,11,2022,0.6666666666666666,0.07142857142857142,0.0,368.0555555555555,0.8205128205128205,5.0,3.0,12.0,9.0,11.0,100.0,57.0,126.0,44.0,65.0,72.94935297766055,68.60706979952263,47.40966827030701,1271.0
Arizona State,11,2022,0.5945945945945946,0.075,0.0,329.954954954955,0.8918918918918919,5.0,3.0,10.0,7.0,6.0,71.0,53.0,126.0,70.0,54.0,77.58018546618435,69.07186780016968,50.072498706898386,987.0
Arkansas,11,2022,0.5714285714285714,0.3333333333333333,0.0,311.3095238095238,1.5714285714285714,4.0,1.0,12.0,11.0,1.0,52.0,2.0,126.0,89.0,6.0,82.62671439488398,75.69159753095063,69.59629359321627,50.0
Arkansas State,11,2022,0.5897435897435898,0.025,0.0,345.7264957264958,0.7948717948717948,5.0,10.0,12.0,9.0,10.0,65.0,98.0,126.0,53.0,68.0,70.3047355974354,68.09144635937089,45.208704364705625,1426.0
Army,11,2022,0.5,0.0625,0.0,287.7777777777778,0.5333333333333333,3.0,6.0,12.0,10.0,12.0,28.0,62.0,126.0,102.0,119.0,70.08262036858528,69.11165436939022,47.91556549933304,1215.0
Auburn,11,2022,0.37142857142857144,0.07894736842105263,0.0,207.61904761904762,0.45714285714285713,1.0,4.0,12.0,11.0,12.0,3.0,49.0,126.0,124.0,124.0,72.40865835773877,69.89397263476424,50.74543068317581,918.0
Ball State,11,2022,0.5555555555555556,0.05263157894736842,0.0,338.54166666666674,0.7777777777777778,3.0,5.0,11.0,6.0,8.0,43.0,72.0,126.0,61.0,74.0,73.4256890773221,69.05526767175228,48.77223429445246,1123.0
Baylor,11,2022,0.7428571428571429,0.027777777777777776,0.0,426.30952380952385,0.8857142857142857,12.0,8.0,12.0,2.0,6.0,112.0,93.0,126.0,15.0,56.0,69.22236747171226,67.49052916535398,43.24780128850236,1500.0
Boise State,11,2022,0.41935483870967744,0.11428571428571428,0.0,226.4784946236559,0.6451612903225806,4.0,4.0,11.0,9.0,9.0,7.0,24.0,126.0,122.0,105.0,74.05253761652219,70.53891668620822,52.995683571668565,709.0
Boston College,11,2022,0.5,0.043478260869565216,0.0,291.4772727272727,0.9545454545454546,1.0,7.0,11.0,11.0,5.0,28.0,78.0,126.0,100.0,42.0,73.9913871964375,68.95433987876376,48.668714584711495,1133.0
Bowling Green,11,2022,0.5862068965517241,0.0,0.0,358.3333333333333,1.0,5.0,11.0,11.0,6.0,3.0,61.0,126.0,126.0,48.0,38.0,71.83267112237517,67.82928156929458,44.95748283310712,1433.0
Buffalo,11,2022,0.47058823529411764,0.0,0.0,263.9705882352941,1.0,3.0,10.0,10.0,7.0,3.0,18.0,126.0,126.0,112.0,38.0,74.72351786925965,67.9095159619022,46.04900474466831,1362.0
California,11,2022,0.6538461538461539,0.0,0.0,376.92307692307696,1.1153846153846154,6.0,12.0,12.0,7.0,3.0,96.0,126.0,126.0,33.0,21.0,72.37753306403435,67.34305526758358,43.800034226463936,1482.0
Central Michigan,11,2022,0.6129032258064516,0.06060606060606061,0.0,332.12365591397844,1.064516129032258,6.0,3.0,11.0,7.0,2.0,81.0,63.0,126.0,67.0,27.0,74.24731661466106,68.63837259649797,47.886913167705245,1223.0
Charlotte,11,2022,0.7777777777777778,0.12903225806451613,0.0,420.37037037037044,0.7777777777777778,10.0,1.0,11.0,5.0,8.0,120.0,19.0,126.0,18.0,74.0,74.43040030333792,69.35577510412163,49.89285630783468,1002.0
Cincinnati,11,2022,0.5652173913043478,0.0,0.0,322.7355072463768,0.6739130434782609,6.0,11.0,11.0,7.0,8.0,49.0,126.0,126.0,80.0,98.0,68.16261565284785,67.39606495045379,42.670786231264685,1510.0
Clemson,11,2022,0.6388888888888888,0.07692307692307693,0.0,357.63888888888886,0.6666666666666666,7.0,6.0,13.0,5.0,9.0,91.0,52.0,126.0,50.0,103.0,72.46198522477751,68.83740508268811,47.88871406042037,1221.0
Coastal Carolina,11,2022,0.5263157894736842,0.11627906976744186,0.0,306.25,0.6842105263157895,2.0,2.0,11.0,11.0,10.0,33.0,22.0,126.0,94.0,92.0,73.54465541596312,70.4312730981122,52.549560662686844,744.0
Colorado,11,2022,0.625,0.08571428571428572,0.0,399.21875,0.90625,3.0,2.0,11.0,7.0,7.0,84.0,45.0,126.0,26.0,50.0,76.88209985574163,69.9320965721909,52.20057628270942,776.0
Colorado State,11,2022,0.6428571428571429,0.125,0.0,373.2142857142857,1.1428571428571428,7.0,3.0,12.0,5.0,2.0,94.0,21.0,126.0,41.0,18.0,71.73222148835468,70.43971871195592,52.02496417021189,785.0
Connecticut,11,2022,0.6052631578947368,0.02564102564102564,0.0,334.10087719298247,0.7894736842105263,6.0,10.0,11.0,8.0,10.0,73.0,96.0,126.0,64.0,71.0,69.81422277477316,67.75637087176312,44.1494372915314,1472.0
Duke,11,2022,0.5925925925925926,0.06896551724137931,0.0,335.95679012345676,0.6296296296296297,5.0,3.0,11.0,8.0,9.0,66.0,60.0,126.0,63.0,108.0,72.76277207066445,68.87981819273658,48.094907804763295,1205.0
East Carolina,11,2022,0.4666666666666667,0.03225806451612903,0.0,291.5277777777777,0.5666666666666667,1.0,6.0,10.0,10.0,9.0,15.0,84.0,126.0,99.0,116.0,71.31360835851665,68.8574186112348,47.59619137655247,1255.0
Florida,11,2022,0.6666666666666666,0.07692307692307693,0.0,373.95833333333326,0.4583333333333333,8.0,4.0,12.0,6.0,12.0,100.0,52.0,126.0,38.0,123.0,72.38014581697635,68.60750046599102,47.23887424368718,1288.0
Florida Atlantic,11,2022,0.3902439024390244,0.0,0.0,207.6219512195122,0.6585365853658537,1.0,10.0,10.0,10.0,9.0,5.0,126.0,126.0,123.0,104.0,68.84986449864498,67.89204835150532,44.227001554052606,1470.0
Florida International,11,2022,0.5853658536585366,0.0,0.0,327.64227642276416,1.0731707317073171,4.0,12.0,12.0,10.0,3.0,60.0,126.0,126.0,75.0,25.0,73.47785867885236,67.45729067680287,44.443065419841645,1459.0
Florida State,11,2022,0.3333333333333333,0.16666666666666666,0.0,176.66666666666663,0.7333333333333333,1.0,1.0,12.0,12.0,11.0,1.0,10.0,126.0,126.0,83.0,76.89756097560976,72.19018867924528,58.34504290423823,339.0
Fresno State,11,2022,0.6111111111111112,0.02702702702702703,0.0,323.72685185185185,0.8888888888888888,11.0,11.0,13.0,4.0,4.0,78.0,94.0,126.0,79.0,55.0,71.83731055641911,67.63427369213534,44.42865432109585,1460.0
Georgia,11,2022,0.5576923076923077,0.018867924528301886,0.0,305.68910256410254,0.5576923076923077,5.0,10.0,13.0,10.0,11.0,44.0,100.0,126.0,95.0,118.0,70.39825452962573,67.63463873652553,43.99488901145841,1478.0
Georgia Southern,11,2022,0.5483870967741935,0.03125,0.0,332.3924731182795,1.1290322580645162,4.0,6.0,11.0,7.0,3.0,39.0,87.0,126.0,66.0,19.0,77.87394290844131,68.74972387117853,49.285331216084785,1064.0
Georgia State,11,2022,0.5555555555555556,0.06896551724137931,0.0,312.5,0.6666666666666666,4.0,6.0,11.0,8.0,8.0,43.0,60.0,126.0,86.0,103.0,71.05945081112951,69.02112302502674,47.96452244862587,1212.0
Georgia Tech,11,2022,0.7368421052631579,0.0,0.0,450.8771929824561,1.0526315789473684,11.0,12.0,12.0,1.0,3.0,111.0,126.0,126.0,9.0,28.0,71.78354420902897,67.3346350438704,43.59768758236373,1491.0
Hawai'i,11,2022,0.6428571428571429,0.125,0.0,395.23809523809524,0.8571428571428571,6.0,2.0,13.0,4.0,7.0,94.0,21.0,126.0,27.0,62.0,77.46385390172861,70.57661637553821,54.12879354797661,618.0
Houston,11,2022,0.7192982456140351,0.017241379310344827,0.0,411.11111111111114,0.7017543859649122,11.0,11.0,12.0,2.0,10.0,108.0,101.0,126.0,23.0,85.0,68.69342997549776,67.20152821213671,42.302203152806385,1514.0
Illinois,11,2022,0.6410256410256411,0.0,0.0,374.35897435897436,0.7435897435897436,11.0,12.0,12.0,2.0,5.0,92.0,126.0,126.0,37.0,78.0,72.73382005293782,67.24251346138138,43.634298148077676,1489.0
Indiana,11,2022,0.6333333333333333,0.0,0.0,416.94444444444434,0.9666666666666667,7.0,12.0,12.0,2.0,5.0,88.0,126.0,126.0,22.0,39.0,75.11197639715658,68.05607049833465,46.564847793990396,1335.0
Iowa,11,2022,0.46875,0.08571428571428572,0.0,265.625,0.59375,2.0,4.0,12.0,10.0,9.0,17.0,45.0,126.0,111.0,112.0,73.08135042047029,69.77248495739062,50.618332541182184,931.0
Iowa State,11,2022,0.6086956521739131,0.041666666666666664,0.0,368.6594202898552,0.7391304347826086,7.0,8.0,12.0,6.0,8.0,77.0,79.0,126.0,42.0,81.0,73.18271923573168,68.5488933634955,47.32198846372856,1283.0
James Madison,11,2022,0.6086956521739131,0.14814814814814814,0.0,331.340579710145,0.6956521739130435,9.0,4.0,11.0,6.0,3.0,77.0,14.0,126.0,69.0,87.0,72.53506341387344,70.56188321750258,52.599680968222486,737.0
Kansas,11,2022,0.5625,0.030303030303030304,0.0,312.6302083333333,1.0,2.0,8.0,12.0,12.0,4.0,47.0,89.0,126.0,85.0,38.0,70.771918595448,68.20792017207111,45.66654105545189,1391.0
Kansas State,11,2022,0.5945945945945946,0.0,0.0,320.1576576576577,0.6216216216216216,8.0,13.0,13.0,7.0,10.0,71.0,126.0,126.0,82.0,109.0,68.6156424726055,66.97704516572442,41.66832882343698,1520.0
Kent State,11,2022,0.7948717948717948,0.11363636363636363,0.0,433.11965811965814,0.6923076923076923,11.0,2.0,11.0,4.0,11.0,122.0,25.0,126.0,13.0,88.0,70.55473010964549,68.9074444772558,47.5029454996174,1263.0
Kentucky,11,2022,0.47368421052631576,0.05,0.0,283.3333333333333,1.1578947368421053,3.0,6.0,12.0,10.0,3.0,19.0,76.0,126.0,104.0,16.0,75.48537983311542,69.43354211715682,50.423029582263155,956.0
Liberty,11,2022,0.7619047619047619,0.0,0.0,418.6507936507937,0.8095238095238095,12.0,12.0,12.0,2.0,6.0,116.0,126.0,126.0,20.0,67.0,67.88775270182153,66.4443443548565,40.0,1522.0
Louisiana,11,2022,0.5660377358490566,0.03636363636363636,0.0,323.7421383647799,0.6792452830188679,6.0,9.0,12.0,8.0,9.0,50.0,80.0,126.0,78.0,93.0,71.05601272171137,68.27603174089468,45.937566309010236,1370.0
Louisiana Monroe,11,2022,0.5945945945945946,0.0975609756097561,0.0,339.86486486486484,1.0,3.0,2.0,12.0,9.0,5.0,71.0,31.0,126.0,60.0,38.0,75.7329315563217,69.81425235157403,51.53297664066773,834.0
Louisiana Tech,11,2022,0.6666666666666666,0.0,0.0,375.83333333333326,1.0,10.0,12.0,12.0,3.0,5.0,100.0,126.0,126.0,34.0,38.0,71.32226947475259,67.10618857033953,42.83718005063565,1506.0
Louisville,11,2022,0.7037037037037037,0.06896551724137931,0.0,391.820987654321,1.1851851851851851,8.0,9.0,12.0,5.0,2.0,104.0,60.0,126.0,28.0,14.0,77.54551797226956,68.64740521399236,48.907903310833944,1105.0
LSU,11,2022,0.5454545454545454,0.15384615384615385,0.0,309.84848484848476,0.9545454545454546,4.0,3.0,13.0,10.0,6.0,37.0,12.0,126.0,92.0,42.0,74.30732401921584,71.31220774651305,55.17525109402246,534.0
Marshall,11,2022,0.4375,0.058823529411764705,0.0,251.5625,0.5625,3.0,7.0,9.0,7.0,6.0,8.0,66.0,126.0,115.0,117.0,72.10436014972957,69.28890538490982,49.008308746085845,1093.0
Maryland,11,2022,0.5517241379310345,0.0,0.0,310.91954022988506,0.9310344827586207,5.0,11.0,11.0,7.0,5.0,41.0,126.0,126.0,90.0,46.0,71.69318130075904,67.54566165418476,44.144173139936925,1473.0
Memphis,11,2022,0.45714285714285713,0.07894736842105263,0.0,258.9285714285714,0.7142857142857143,3.0,2.0,12.0,10.0,10.0,14.0,49.0,126.0,114.0,84.0,72.08772887323585,69.72755715147544,50.19598675741045,981.0
Miami,11,2022,0.5945945945945946,0.05128205128205128,0.0,340.31531531531533,0.6756756756756757,4.0,11.0,12.0,9.0,10.0,71.0,73.0,126.0,58.0,97.0,70.73738302520158,68.51887517547895,46.50160000214254,1338.0
Miami (OH),11,2022,0.7142857142857143,0.05405405405405406,0.0,429.76190476190476,1.1142857142857143,9.0,6.0,9.0,1.0,2.0,107.0,71.0,126.0,14.0,22.0,79.63037323037324,68.64639738558876,49.535025373700876,1037.0
Michigan,11,2022,0.5263157894736842,0.09523809523809523,0.0,278.7280701754386,0.7894736842105263,5.0,5.0,13.0,10.0,6.0,33.0,34.0,126.0,105.0,71.0,76.96755669342788,69.60699977502361,51.34244951726515,859.0
Michigan State,11,2022,0.5882352941176471,0.02857142857142857,0.0,342.64705882352945,0.9117647058823529,5.0,8.0,12.0,8.0,6.0,63.0,92.0,126.0,56.0,48.0,69.83847317912138,68.22141375704084,45.42122415608978,1403.0
Middle Tennessee,11,2022,0.5833333333333334,0.02040816326530612,0.0,329.6006944444444,0.6875,5.0,9.0,12.0,8.0,8.0,59.0,99.0,126.0,72.0,90.0,69.03094112031174,67.77157008410379,43.954124485552796,1479.0
Minnesota,11,2022,0.5,0.06666666666666667,0.0,278.5714285714286,0.42857142857142855,6.0,4.0,12.0,8.0,10.0,28.0,61.0,126.0,106.0,125.0,72.30027103138053,69.02244936854102,48.34299701340842,1171.0
Mississippi State,11,2022,0.7142857142857143,0.0,0.0,420.7142857142857,1.0,10.0,12.0,12.0,3.0,3.0,107.0,126.0,126.0,17.0,38.0,73.06219514076045,67.15648747778128,43.49959831413696,1494.0
Missouri,11,2022,0.7368421052631579,0.09523809523809523,0.0,457.23684210526307,0.868421052631579,11.0,5.0,11.0,1.0,7.0,111.0,34.0,126.0,8.0,60.0,75.05880325814537,69.60000745144737,50.74677757967558,917.0
Navy,11,2022,0.85,0.2,0.0,547.7083333333333,1.0,10.0,1.0,10.0,1.0,4.0,124.0,7.0,126.0,2.0,38.0,77.71428571428571,72.0871409512919,58.31159751502679,342.0
NC State,11,2022,0.6304347826086957,0.09803921568627451,0.0,367.21014492753625,0.5,7.0,2.0,12.0,5.0,11.0,86.0,30.0,126.0,45.0,122.0,74.78441576275175,69.480117309061,50.337897896279486,964.0
Nebraska,11,2022,0.5,0.09090909090909091,0.0,308.125,1.3,5.0,3.0,12.0,8.0,2.0,28.0,40.0,126.0,93.0,12.0,80.78319498656597,70.52665958779167,54.99577696180029,555.0
Nevada,11,2022,0.5185185185185185,0.0,0.0,311.8827160493827,1.037037037037037,5.0,12.0,12.0,9.0,4.0,30.0,126.0,126.0,87.0,30.0,66.67670720557541,68.01987328612066,43.91802041416548,1480.0
New Mexico,11,2022,1.0,0.3333333333333333,0.0,754.1666666666666,14.0,12.0,1.0,12.0,1.0,1.0,126.0,2.0,126.0,1.0,1.0,84.0,84.0,92.60188651614584,2.0
North Carolina,11,2022,0.6,0.03225806451612903,0.0,388.8888888888889,0.8666666666666667,4.0,7.0,13.0,7.0,7.0,72.0,84.0,126.0,29.0,61.0,76.22395229451193,68.78274773354505,48.876639726346326,1108.0
Northern Illinois,11,2022,0.4838709677419355,0.1388888888888889,0.0,277.5537634408602,0.6774193548387096,2.0,3.0,12.0,12.0,11.0,21.0,17.0,126.0,107.0,96.0,75.80982187499653,71.08172517277812,55.002489057869894,554.0
North Texas,11,2022,0.6363636363636364,0.043478260869565216,0.0,375.37878787878793,1.3181818181818181,6.0,6.0,11.0,6.0,1.0,90.0,78.0,126.0,35.0,11.0,78.55809352036304,68.69431349386602,49.3413602956895,1053.0
Northwestern,11,2022,0.45454545454545453,0.0,0.0,244.69696969696966,2.5454545454545454,3.0,12.0,12.0,10.0,1.0,13.0,126.0,126.0,118.0,3.0,75.29760005444112,68.744812496442,48.493629818905646,1159.0
Notre Dame,11,2022,0.5,0.07692307692307693,0.0,343.0555555555555,1.9166666666666667,4.0,9.0,12.0,8.0,1.0,28.0,52.0,126.0,55.0,4.0,80.83666119506096,71.03790060393835,56.40200390859306,450.0
Ohio,11,2022,0.7692307692307693,0.10344827586206896,0.0,462.17948717948724,0.8846153846153846,11.0,4.0,12.0,1.0,4.0,118.0,28.0,126.0,7.0,57.0,79.78466893470598,69.48639062809525,51.865597834751725,796.0
Ohio State,11,2022,0.375,0.14285714285714285,0.0,235.9375,0.6666666666666666,1.0,3.0,12.0,12.0,10.0,4.0,16.0,126.0,121.0,103.0,77.39958592132504,71.90058264586567,57.70926694301781,367.0
Oklahoma,11,2022,0.59375,0.058823529411764705,0.0,333.7239583333333,1.0,4.0,5.0,12.0,10.0,5.0,67.0,66.0,126.0,65.0,38.0,73.61617288859978,68.80961994288853,48.16186110355477,1196.0
Oklahoma State,11,2022,0.6923076923076923,0.09302325581395349,0.0,384.0811965811965,0.6410256410256411,9.0,2.0,12.0,4.0,9.0,102.0,36.0,126.0,31.0,106.0,75.17906384364235,68.93398976172122,48.972195061999116,1095.0
Old Dominion,11,2022,0.9,0.09090909090909091,0.0,513.3333333333334,1.7,12.0,5.0,12.0,1.0,1.0,125.0,40.0,126.0,3.0,5.0,79.95959595959596,68.80484412861772,50.06530764133683,989.0
Ole Miss,11,2022,0.6129032258064516,0.08823529411764706,0.0,363.44086021505376,0.9032258064516129,5.0,5.0,12.0,8.0,6.0,81.0,41.0,126.0,46.0,51.0,74.00409959472867,69.64035733698115,50.537849753666194,944.0
Oregon,11,2022,0.7575757575757576,0.0,0.0,449.3686868686868,0.9090909090909091,10.0,12.0,12.0,3.0,4.0,114.0,126.0,126.0,11.0,49.0,70.2395858221259,66.98043474853081,42.16815994347954,1517.0
Oregon State,11,2022,0.6451612903225806,0.03125,0.0,341.2634408602151,0.5806451612903226,9.0,5.0,12.0,6.0,11.0,95.0,87.0,126.0,57.0,114.0,70.37830208220707,67.38849731116926,43.31959787137802,1498.0
Penn State,11,2022,0.45454545454545453,0.2413793103448276,0.0,239.5833333333333,0.5909090909090909,4.0,1.0,11.0,10.0,8.0,13.0,3.0,126.0,120.0,113.0,75.76307000178875,73.31647734900825,61.06469859261273,228.0
Pittsburgh,11,2022,0.5483870967741935,0.20512820512820512,0.0,305.37634408602145,0.6774193548387096,7.0,1.0,12.0,8.0,7.0,39.0,5.0,126.0,96.0,96.0,79.60161546961531,72.28269624471694,59.41350339559048,294.0
Purdue,11,2022,0.5806451612903226,0.03125,0.0,328.0913978494624,0.6774193548387096,5.0,9.0,12.0,9.0,10.0,57.0,87.0,126.0,74.0,96.0,71.1417441968218,68.03718995888808,45.314051550537954,1413.0
Rice,11,2022,0.7096774193548387,0.0,0.0,433.6021505376344,0.8387096774193549,8.0,11.0,11.0,4.0,6.0,105.0,126.0,126.0,12.0,63.0,70.75110663626934,67.29537194394163,43.17901740741465,1501.0
Rutgers,11,2022,0.5294117647058824,0.0,0.0,314.46078431372547,0.7352941176470589,2.0,11.0,11.0,9.0,7.0,34.0,126.0,126.0,84.0,82.0,69.56036082053176,67.7472380375821,44.04790988441326,1476.0
San Diego State,11,2022,0.5806451612903226,0.11428571428571428,0.0,347.5806451612904,0.6129032258064516,4.0,3.0,11.0,5.0,7.0,57.0,24.0,126.0,52.0,110.0,72.39735920293558,70.26204871074012,51.74282294695388,815.0
San José State,11,2022,0.7727272727272727,0.08333333333333333,0.0,482.57575757575756,1.1818181818181819,11.0,7.0,11.0,1.0,2.0,119.0,47.0,126.0,4.0,15.0,77.13804713804714,69.41917682089209,50.883262733753185,902.0
SMU,11,2022,0.40625,0.058823529411764705,0.0,247.00520833333334,0.78125,2.0,6.0,12.0,11.0,8.0,6.0,66.0,126.0,117.0,72.0,72.83510272759952,69.72954765668418,50.42719051239692,955.0
South Alabama,11,2022,0.5641025641025641,0.07142857142857142,0.0,304.8076923076923,0.41025641025641024,4.0,5.0,12.0,9.0,11.0,48.0,57.0,126.0,97.0,126.0,71.14943373856208,68.72016872016873,47.173406972979365,1295.0
South Carolina,11,2022,0.52,0.10714285714285714,0.0,310.1666666666667,1.36,4.0,2.0,12.0,8.0,2.0,31.0,27.0,126.0,91.0,9.0,77.61871456303166,70.73987356040186,54.61947841044724,578.0
Southern Mississippi,11,2022,0.6153846153846154,0.07142857142857142,0.0,373.7179487179487,1.1538461538461537,4.0,8.0,12.0,6.0,2.0,82.0,57.0,126.0,39.0,17.0,77.5744757181931,69.49712090844166,51.22704504845984,869.0
South Florida,11,2022,0.7037037037037037,0.0,0.0,419.75308641975306,1.0740740740740742,4.0,11.0,11.0,7.0,6.0,104.0,126.0,126.0,19.0,24.0,72.54118354592956,67.31376215988375,43.76982668313545,1484.0
Stanford,11,2022,0.6363636363636364,0.029411764705882353,0.0,388.25757575757575,0.8787878787878788,10.0,7.0,12.0,3.0,7.0,90.0,90.0,126.0,30.0,58.0,70.98259212357058,68.27646294444801,45.91655742525981,1371.0
Syracuse,11,2022,0.8,0.09090909090909091,0.0,470.4166666666667,0.9,9.0,4.0,11.0,1.0,8.0,123.0,40.0,126.0,5.0,53.0,72.81966930973017,68.93938413787471,48.27405815744743,1187.0
TCU,11,2022,0.4473684210526316,0.05,0.0,242.4342105263158,0.5,2.0,6.0,13.0,12.0,13.0,10.0,76.0,126.0,119.0,122.0,71.12579361362613,68.79547467869216,47.37102331938186,1276.0
Temple,11,2022,0.7368421052631579,0.05,0.0,426.2061403508771,0.7894736842105263,8.0,7.0,11.0,4.0,8.0,111.0,76.0,126.0,16.0,71.0,70.83671677618233,68.0379559533482,45.223981483156194,1424.0
Tennessee,11,2022,0.5757575757575758,0.05714285714285714,0.0,337.37373737373736,0.696969696969697,3.0,6.0,12.0,9.0,10.0,54.0,70.0,126.0,62.0,86.0,72.21210201085496,68.8573649589087,47.86749231923207,1225.0
Texas,11,2022,0.6551724137931034,0.14705882352941177,0.0,356.89655172413796,0.8275862068965517,6.0,2.0,11.0,7.0,3.0,97.0,15.0,126.0,51.0,64.0,78.12058666114967,70.40970723732406,53.87337206876444,643.0
Texas A&M,11,2022,0.5454545454545454,0.08333333333333333,0.0,325.7575757575757,1.4545454545454546,6.0,4.0,12.0,7.0,1.0,37.0,47.0,126.0,77.0,8.0,79.93398410612602,70.134625351778,53.67327053188882,662.0
Texas State,11,2022,0.5789473684210527,0.02564102564102564,0.0,358.2236842105263,0.6842105263157895,2.0,9.0,11.0,7.0,7.0,55.0,96.0,126.0,49.0,92.0,74.44770641472336,68.34436286432314,47.14803549547187,1297.0
Texas Tech,11,2022,0.625,0.08571428571428572,0.0,381.7708333333333,0.875,5.0,5.0,12.0,4.0,6.0,84.0,45.0,126.0,32.0,59.0,75.00390413058177,69.67199760407308,50.925934428023595,894.0
Toledo,11,2022,0.36363636363636365,0.13157894736842105,0.0,192.55050505050508,0.5757575757575758,2.0,2.0,12.0,11.0,10.0,2.0,18.0,126.0,125.0,115.0,73.90372041896731,71.11172133080592,54.50819070699416,586.0
Troy,11,2022,0.4444444444444444,0.1,0.0,260.18518518518516,2.5555555555555554,1.0,4.0,13.0,12.0,1.0,9.0,29.0,126.0,113.0,2.0,81.88444895513412,71.48652623872749,57.938376137372614,357.0
Tulane,11,2022,0.5666666666666667,0.0,0.0,311.38888888888886,1.2666666666666666,5.0,12.0,12.0,8.0,1.0,51.0,126.0,126.0,88.0,13.0,75.70451770451771,67.57043280967808,45.42340420493471,1402.0
Tulsa,11,2022,0.5757575757575758,0.05714285714285714,0.0,328.4090909090909,0.6666666666666666,6.0,4.0,12.0,7.0,10.0,54.0,70.0,126.0,73.0,103.0,70.00735851897045,68.71534061516908,46.81524322340451,1315.0
